name,family,val,test,fit_s,dataset,seed,n,d,n_classes
knn5_std,knn,0.9991749174917492,1.0,0.09,mushroom,2,5000,22,2
knn5_quant,knn,0.9999795010556957,0.9999474662053943,0.21,mushroom,2,5000,22,2
knn15_std,knn,0.9998501014697743,0.9997501441476072,0.094,mushroom,2,5000,22,2
knn15_quant,knn,0.9998219154213558,0.9997552693958613,0.244,mushroom,2,5000,22,2
knn31_std,knn,0.9994093741672303,0.9992081491447242,0.165,mushroom,2,5000,22,2
knn31_quant,knn,0.9995656786175513,0.9994182843231469,0.284,mushroom,2,5000,22,2
svc_C0.1,svm,0.9993824693028309,0.9992414632583766,0.988,mushroom,2,5000,22,2
svc_C1,svm,1.0,1.0,0.609,mushroom,2,5000,22,2
svc_C10,svm,1.0,1.0,0.421,mushroom,2,5000,22,2
"mlp_(64,)_a0.0001",mlp,1.0,1.0,2.395,mushroom,2,5000,22,2
"mlp_(64,)_a0.01",mlp,1.0,1.0,1.55,mushroom,2,5000,22,2
"mlp_(128, 64)_a0.0001",mlp,1.0,1.0,1.789,mushroom,2,5000,22,2
"mlp_(128, 64)_a0.01",mlp,1.0,1.0,1.667,mushroom,2,5000,22,2
gaussiannb,nb,0.9413602074493164,0.9380895637132424,0.022,mushroom,2,5000,22,2
dt_d3,tree,0.9812742143779595,0.9852828496380293,0.021,mushroom,2,5000,22,2
dt_d6,tree,1.0,1.0,0.014,mushroom,2,5000,22,2
dt_dNone,tree,1.0,1.0,0.014,mushroom,2,5000,22,2
logreg_C0.01_std,linear,0.816800995760623,0.8075609221720602,0.016,phoneme,0,5000,5,2
logreg_C0.01_quant,linear,0.7868326678497486,0.7758354137029757,0.062,phoneme,0,5000,5,2
logreg_C0.1_std,linear,0.8166685152321798,0.807246166616779,0.014,phoneme,0,5000,5,2
logreg_C0.1_quant,linear,0.7886535048802129,0.7781189343981534,0.048,phoneme,0,5000,5,2
logreg_C1_std,linear,0.8165483584738243,0.8071721064861246,0.02,phoneme,0,5000,5,2
logreg_C1_quant,linear,0.788896899339446,0.7784120890819939,0.055,phoneme,0,5000,5,2
logreg_C10_std,linear,0.8165360347037365,0.8071289047432426,0.021,phoneme,0,5000,5,2
logreg_C10_quant,linear,0.788896899339446,0.7784182607595485,0.055,phoneme,0,5000,5,2
logreg_C100_std,linear,0.8165298728186927,0.8071350764207974,0.022,phoneme,0,5000,5,2
logreg_C100_quant,linear,0.7889061421670118,0.7784336899534348,0.054,phoneme,0,5000,5,2
rf_dNone_fsqrt,rf,0.9528600389431136,0.950239306797177,1.973,phoneme,0,5000,5,2
rf_dNone_f0.3,rf,0.9535054964014592,0.9492379521139538,2.121,phoneme,0,5000,5,2
rf_dNone_f0.7,rf,0.952986357586513,0.9508564745526306,3.047,phoneme,0,5000,5,2
rf_d4_fsqrt,rf,0.896768399388741,0.8964855382165704,1.425,phoneme,0,5000,5,2
rf_d4_f0.3,rf,0.8899579759440008,0.8883944689425756,1.332,phoneme,0,5000,5,2
rf_d4_f0.7,rf,0.9010801784481909,0.9025816127210617,2.238,phoneme,0,5000,5,2
rf_d8_fsqrt,rf,0.9427129547471162,0.9411345394848499,2.323,phoneme,0,5000,5,2
rf_d8_f0.3,rf,0.9378450655624567,0.9344814710810619,1.168,phoneme,0,5000,5,2
rf_d8_f0.7,rf,0.9413635019225081,0.9428934675878925,2.137,phoneme,0,5000,5,2
rf_d16_fsqrt,rf,0.9525889160011831,0.9509907085394416,1.982,phoneme,0,5000,5,2
rf_d16_f0.3,rf,0.9545406930888296,0.9490620593036496,1.663,phoneme,0,5000,5,2
rf_d16_f0.7,rf,0.952983276643991,0.9508101869709714,2.866,phoneme,0,5000,5,2
et_dNone_fsqrt,et,0.9584688948042986,0.9547461743313759,1.491,phoneme,0,5000,5,2
et_dNone_f0.5,et,0.9584688948042986,0.9547461743313759,1.188,phoneme,0,5000,5,2
et_d8_fsqrt,et,0.9084990880410135,0.910094087224319,0.7,phoneme,0,5000,5,2
et_d8_f0.5,et,0.9084990880410135,0.910094087224319,0.705,phoneme,0,5000,5,2
hgb_lr0.03_ln15_l20.0,gbdt,0.9373351695750765,0.9328182039801148,0.575,phoneme,0,5000,5,2
hgb_lr0.03_ln15_l21.0,gbdt,0.9362460563935718,0.9338473312123334,0.601,phoneme,0,5000,5,2
hgb_lr0.03_ln31_l20.0,gbdt,0.94271911663216,0.939943405716825,0.831,phoneme,0,5000,5,2
hgb_lr0.03_ln31_l21.0,gbdt,0.9432059055506261,0.942112750377244,1.081,phoneme,0,5000,5,2
hgb_lr0.03_ln63_l20.0,gbdt,0.9483449176772158,0.9444240436214171,1.333,phoneme,0,5000,5,2
hgb_lr0.03_ln63_l21.0,gbdt,0.9475069013112492,0.944470331203076,1.409,phoneme,0,5000,5,2
hgb_lr0.1_ln15_l20.0,gbdt,0.9406826136251601,0.9373173569173705,0.382,phoneme,0,5000,5,2
hgb_lr0.1_ln15_l21.0,gbdt,0.9410276791876171,0.9388139887243452,0.51,phoneme,0,5000,5,2
hgb_lr0.1_ln31_l20.0,gbdt,0.9441887262151237,0.9399464915556022,0.398,phoneme,0,5000,5,2
hgb_lr0.1_ln31_l21.0,gbdt,0.9419519619441981,0.9427484331653609,0.405,phoneme,0,5000,5,2
hgb_lr0.1_ln63_l20.0,gbdt,0.9470416789904368,0.9448344601787935,0.605,phoneme,0,5000,5,2
hgb_lr0.1_ln63_l21.0,gbdt,0.9461143152913338,0.9453436235770425,0.551,phoneme,0,5000,5,2
hgb_lr0.3_ln15_l20.0,gbdt,0.9374322192645174,0.9330558135659643,0.29,phoneme,0,5000,5,2
hgb_lr0.3_ln15_l21.0,gbdt,0.9366604431627723,0.933500174349891,0.241,phoneme,0,5000,5,2
hgb_lr0.3_ln31_l20.0,gbdt,0.9453533224884155,0.9402057020128927,0.253,phoneme,0,5000,5,2
hgb_lr0.3_ln31_l21.0,gbdt,0.9456860642807847,0.9405605734722783,0.237,phoneme,0,5000,5,2
hgb_lr0.3_ln63_l20.0,gbdt,0.9446215986394558,0.9410203634500912,0.256,phoneme,0,5000,5,2
hgb_lr0.3_ln63_l21.0,gbdt,0.9449035048802129,0.9437482449291953,0.298,phoneme,0,5000,5,2
knn1_std,knn,0.8448283298826779,0.8494588981704062,0.045,phoneme,0,5000,5,2
knn1_quant,knn,0.8629504337967071,0.8427533705074044,0.071,phoneme,0,5000,5,2
knn5_std,knn,0.916557293207138,0.9192775434254662,0.06,phoneme,0,5000,5,2
knn5_quant,knn,0.9199232229123533,0.9188069530119329,0.078,phoneme,0,5000,5,2
knn15_std,knn,0.9188772429261561,0.9165697198984141,0.069,phoneme,0,5000,5,2
knn15_quant,knn,0.9210446859903383,0.9209793835111291,0.101,phoneme,0,5000,5,2
knn31_std,knn,0.9050330277038352,0.9004616414810792,0.098,phoneme,0,5000,5,2
knn31_quant,knn,0.9095928226363008,0.9076963904943823,0.141,phoneme,0,5000,5,2
svc_C0.1,svm,0.8685546682441092,0.8642292654777958,1.212,phoneme,0,5000,5,2
svc_C1,svm,0.8987725524992607,0.8921468488957325,1.018,phoneme,0,5000,5,2
svc_C10,svm,0.914520790200138,0.9105199329755819,1.168,phoneme,0,5000,5,2
"mlp_(64,)_a0.0001",mlp,0.9136411811101253,0.9110537830840489,3.638,phoneme,0,5000,5,2
"mlp_(64,)_a0.01",mlp,0.9128247313418122,0.9104736453939227,3.663,phoneme,0,5000,5,2
"mlp_(128, 64)_a0.0001",mlp,0.931935817805383,0.9320066283816936,7.657,phoneme,0,5000,5,2
"mlp_(128, 64)_a0.01",mlp,0.9306418219461698,0.9299854039825834,5.445,phoneme,0,5000,5,2
gaussiannb,nb,0.8205689884649511,0.8233727600667775,0.023,phoneme,0,5000,5,2
dt_d3,tree,0.8208832446021888,0.8194707169329232,0.021,phoneme,0,5000,5,2
dt_d6,tree,0.8737244897959184,0.8858810532584914,0.032,phoneme,0,5000,5,2
dt_dNone,tree,0.8135506013999804,0.804976532196099,0.04,phoneme,0,5000,5,2
logreg_C0.01_std,linear,0.8108967138902861,0.8174079414374444,0.026,phoneme,1,5000,5,2
logreg_C0.01_quant,linear,0.7856391234983536,0.78502107364685,0.052,phoneme,1,5000,5,2
logreg_C0.1_std,linear,0.8097210093161472,0.8168965049788031,0.022,phoneme,1,5000,5,2
logreg_C0.1_quant,linear,0.7865463600988704,0.7874457754116138,0.057,phoneme,1,5000,5,2
logreg_C1_std,linear,0.8095482023446203,0.8167886719905354,0.028,phoneme,1,5000,5,2
logreg_C1_quant,linear,0.7867191670703972,0.7875967415951888,0.056,phoneme,1,5000,5,2
logreg_C10_std,linear,0.8095389448282884,0.8167855910480134,0.02,phoneme,1,5000,5,2
logreg_C10_quant,linear,0.7867315104255063,0.7876059844227545,0.034,phoneme,1,5000,5,2
logreg_C100_std,linear,0.8095512881833975,0.8167948338755793,0.028,phoneme,1,5000,5,2
logreg_C100_quant,linear,0.7867500254581699,0.7876152272503204,0.061,phoneme,1,5000,5,2
rf_dNone_fsqrt,rf,0.946175257127516,0.9472172927141871,1.87,phoneme,1,5000,5,2
rf_dNone_f0.3,rf,0.9463820083255929,0.9490458321009563,1.441,phoneme,1,5000,5,2
rf_dNone_f0.7,rf,0.9447418850154754,0.9461528270728581,2.354,phoneme,1,5000,5,2
rf_d4_fsqrt,rf,0.8873776850654661,0.8996537020605343,1.254,phoneme,1,5000,5,2
rf_d4_f0.3,rf,0.8831948306028803,0.8929218426501035,1.001,phoneme,1,5000,5,2
rf_d4_f0.7,rf,0.8928164759103996,0.9050068396923987,1.504,phoneme,1,5000,5,2
rf_d8_fsqrt,rf,0.9352313299039376,0.9386522725032043,1.751,phoneme,1,5000,5,2
rf_d8_f0.3,rf,0.9285659181450405,0.9343697623977127,1.26,phoneme,1,5000,5,2
rf_d8_f0.7,rf,0.9344660418871756,0.9364940722665878,2.108,phoneme,1,5000,5,2
rf_d16_fsqrt,rf,0.9457278105048122,0.9466380755200632,1.897,phoneme,1,5000,5,2
rf_d16_f0.3,rf,0.9476688030957136,0.9478997214827962,1.427,phoneme,1,5000,5,2
rf_d16_f0.7,rf,0.9448900052767844,0.9456752809819581,2.383,phoneme,1,5000,5,2
et_dNone_fsqrt,et,0.955111846226482,0.9548749753524599,1.262,phoneme,1,5000,5,2
et_dNone_f0.5,et,0.955111846226482,0.9548749753524599,1.204,phoneme,1,5000,5,2
et_d8_fsqrt,et,0.9047339852682057,0.9162168490584639,0.741,phoneme,1,5000,5,2
et_d8_f0.5,et,0.9047339852682057,0.9162168490584639,0.765,phoneme,1,5000,5,2
hgb_lr0.03_ln15_l20.0,gbdt,0.9298033394947247,0.9374845952873905,0.641,phoneme,1,5000,5,2
hgb_lr0.03_ln15_l21.0,gbdt,0.9290303368810193,0.937008589667751,0.628,phoneme,1,5000,5,2
hgb_lr0.03_ln31_l20.0,gbdt,0.9344907285973937,0.9401157202011239,0.802,phoneme,1,5000,5,2
hgb_lr0.03_ln31_l21.0,gbdt,0.935521398749001,0.9400541013506851,0.936,phoneme,1,5000,5,2
hgb_lr0.03_ln63_l20.0,gbdt,0.9378218915574537,0.9389110716750468,0.995,phoneme,1,5000,5,2
hgb_lr0.03_ln63_l21.0,gbdt,0.9373744449347499,0.941177104899931,1.195,phoneme,1,5000,5,2
hgb_lr0.1_ln15_l20.0,gbdt,0.9347931407975659,0.9389680691117026,0.289,phoneme,1,5000,5,2
hgb_lr0.1_ln15_l21.0,gbdt,0.9322272658542683,0.9387708887902988,0.286,phoneme,1,5000,5,2
hgb_lr0.1_ln31_l20.0,gbdt,0.934026309861415,0.9392160849847184,0.279,phoneme,1,5000,5,2
hgb_lr0.1_ln31_l21.0,gbdt,0.9364085773974652,0.9416947032436163,0.407,phoneme,1,5000,5,2
hgb_lr0.1_ln63_l20.0,gbdt,0.9370272880723075,0.9382887212856157,0.361,phoneme,1,5000,5,2
hgb_lr0.1_ln63_l21.0,gbdt,0.9357497508185187,0.9388648575372178,0.294,phoneme,1,5000,5,2
hgb_lr0.3_ln15_l20.0,gbdt,0.9292448026760394,0.93944099378882,0.143,phoneme,1,5000,5,2
hgb_lr0.3_ln15_l21.0,gbdt,0.9350816667232403,0.939143682835453,0.193,phoneme,1,5000,5,2
hgb_lr0.3_ln31_l20.0,gbdt,0.9373297002724795,0.939533422064478,0.197,phoneme,1,5000,5,2
hgb_lr0.3_ln31_l21.0,gbdt,0.9359210148706572,0.9390312284334023,0.163,phoneme,1,5000,5,2
hgb_lr0.3_ln63_l20.0,gbdt,0.9350770379650745,0.9395041531105196,0.204,phoneme,1,5000,5,2
hgb_lr0.3_ln63_l21.0,gbdt,0.937550337745054,0.9392068421571528,0.178,phoneme,1,5000,5,2
knn1_std,knn,0.8410546162605188,0.8521887015675835,0.039,phoneme,1,5000,5,2
knn1_quant,knn,0.8323309500371843,0.8450439958592133,0.064,phoneme,1,5000,5,2
knn5_std,knn,0.912376065000108,0.9134917553978114,0.052,phoneme,1,5000,5,2
knn5_quant,knn,0.914472892449261,0.9126460366755398,0.092,phoneme,1,5000,5,2
knn15_std,knn,0.9133789626027199,0.9167868234250223,0.074,phoneme,1,5000,5,2
knn15_quant,knn,0.9062753617374505,0.9140848368332841,0.1,phoneme,1,5000,5,2
knn31_std,knn,0.9014383094540842,0.9085853544316278,0.094,phoneme,1,5000,5,2
knn31_quant,knn,0.9011775560774051,0.9120699004239377,0.122,phoneme,1,5000,5,2
svc_C0.1,svm,0.863757132144874,0.8749691905747807,1.231,phoneme,1,5000,5,2
svc_C1,svm,0.9026417865772185,0.9136781524203884,1.09,phoneme,1,5000,5,2
svc_C10,svm,0.919783620984938,0.9144067953268264,1.141,phoneme,1,5000,5,2
"mlp_(64,)_a0.0001",mlp,0.9170032802466204,0.9153819136350192,3.508,phoneme,1,5000,5,2
"mlp_(64,)_a0.01",mlp,0.9166484087872344,0.9152740806467515,3.499,phoneme,1,5000,5,2
"mlp_(128, 64)_a0.0001",mlp,0.9380919024504645,0.9295296016957508,9.097,phoneme,1,5000,5,2
"mlp_(128, 64)_a0.01",mlp,0.936746476743576,0.92917837424825,8.654,phoneme,1,5000,5,2
gaussiannb,nb,0.8192685944930121,0.812552376022873,0.023,phoneme,1,5000,5,2
dt_d3,tree,0.8282885012389642,0.8346858671004633,0.03,phoneme,1,5000,5,2
dt_d6,tree,0.888877402711218,0.885744787045253,0.027,phoneme,1,5000,5,2
dt_dNone,tree,0.8284906236788753,0.8185263235729073,0.035,phoneme,1,5000,5,2
logreg_C0.01_std,linear,0.8160061125899637,0.8076288106251601,0.029,phoneme,2,5000,5,2
logreg_C0.01_quant,linear,0.7855294291629696,0.7842011226281472,0.042,phoneme,2,5000,5,2
logreg_C0.1_std,linear,0.8156363994873314,0.8067184881858662,0.018,phoneme,2,5000,5,2
logreg_C0.1_quant,linear,0.7870483338262841,0.7866327635846339,0.041,phoneme,2,5000,5,2
logreg_C1_std,linear,0.8156333185448092,0.806588882957221,0.011,phoneme,2,5000,5,2
logreg_C1_quant,linear,0.7871253573893325,0.7870678668522284,0.049,phoneme,2,5000,5,2
logreg_C10_std,linear,0.815642561372375,0.8065641962470029,0.028,phoneme,2,5000,5,2
logreg_C10_quant,linear,0.7871346002168982,0.7871048969175557,0.096,phoneme,2,5000,5,2
logreg_C100_std,linear,0.8156302376022874,0.8065703679245575,0.011,phoneme,2,5000,5,2
logreg_C100_quant,linear,0.787150004929508,0.787107982756333,0.025,phoneme,2,5000,5,2
rf_dNone_fsqrt,rf,0.9516692546583851,0.9463989804388679,2.02,phoneme,2,5000,5,2
rf_dNone_f0.3,rf,0.9522238243123337,0.94425123664989,1.475,phoneme,2,5000,5,2
rf_dNone_f0.7,rf,0.9484265626540472,0.9467877961248038,2.268,phoneme,2,5000,5,2
rf_d4_fsqrt,rf,0.8895559129448881,0.8831994593610463,1.283,phoneme,2,5000,5,2
rf_d4_f0.3,rf,0.8852934289657891,0.8765757064256421,1.199,phoneme,2,5000,5,2
rf_d4_f0.7,rf,0.8926599625357389,0.8896334332116483,1.813,phoneme,2,5000,5,2
rf_d8_fsqrt,rf,0.937549295080351,0.9323892723900746,1.625,phoneme,2,5000,5,2
rf_d8_f0.3,rf,0.9313350340136055,0.9247302205448974,1.115,phoneme,2,5000,5,2
rf_d8_f0.7,rf,0.9393331608005521,0.9362311416677725,1.894,phoneme,2,5000,5,2
rf_d16_fsqrt,rf,0.9523701690821256,0.9472028414403462,1.701,phoneme,2,5000,5,2
rf_d16_f0.3,rf,0.9521375579217195,0.9430817037533056,1.533,phoneme,2,5000,5,2
rf_d16_f0.7,rf,0.9485729074238392,0.9464421821817497,2.902,phoneme,2,5000,5,2
et_dNone_fsqrt,et,0.9598645617667356,0.9521355547258079,1.142,phoneme,2,5000,5,2
et_dNone_f0.5,et,0.9598645617667356,0.9521355547258079,1.223,phoneme,2,5000,5,2
et_d8_fsqrt,et,0.9073930296756383,0.8981827495440674,0.701,phoneme,2,5000,5,2
et_d8_f0.5,et,0.9073930296756383,0.8981827495440674,0.869,phoneme,2,5000,5,2
hgb_lr0.03_ln15_l20.0,gbdt,0.9282155797101449,0.9143556305757249,0.604,phoneme,2,5000,5,2
hgb_lr0.03_ln15_l21.0,gbdt,0.9276055530908014,0.9144929504013133,0.702,phoneme,2,5000,5,2
hgb_lr0.03_ln31_l20.0,gbdt,0.9379775460909002,0.9205550806792548,0.693,phoneme,2,5000,5,2
hgb_lr0.03_ln31_l21.0,gbdt,0.9391298185941044,0.9210349286091198,1.211,phoneme,2,5000,5,2
hgb_lr0.03_ln63_l20.0,gbdt,0.9418379670708863,0.9257902061648887,0.939,phoneme,2,5000,5,2
hgb_lr0.03_ln63_l21.0,gbdt,0.9411000813368826,0.9258966676027045,1.085,phoneme,2,5000,5,2
hgb_lr0.1_ln15_l20.0,gbdt,0.9298762077294686,0.9157442580254952,0.302,phoneme,2,5000,5,2
hgb_lr0.1_ln15_l21.0,gbdt,0.9310500468303263,0.9177731970215484,0.351,phoneme,2,5000,5,2
hgb_lr0.1_ln31_l20.0,gbdt,0.9381654835847382,0.9217307852533936,0.326,phoneme,2,5000,5,2
hgb_lr0.1_ln31_l21.0,gbdt,0.9403406290052252,0.9192991442969072,0.319,phoneme,2,5000,5,2
hgb_lr0.1_ln63_l20.0,gbdt,0.9406225352459825,0.924824338627604,0.573,phoneme,2,5000,5,2
hgb_lr0.1_ln63_l21.0,gbdt,0.940262064970916,0.9250974353593922,0.327,phoneme,2,5000,5,2
hgb_lr0.3_ln15_l20.0,gbdt,0.930384563245588,0.9195290392858134,0.097,phoneme,2,5000,5,2
hgb_lr0.3_ln15_l21.0,gbdt,0.9313858695652174,0.9180570941890569,0.152,phoneme,2,5000,5,2
hgb_lr0.3_ln31_l20.0,gbdt,0.937017832495317,0.9226318501763556,0.164,phoneme,2,5000,5,2
hgb_lr0.3_ln31_l21.0,gbdt,0.9404007073844031,0.9260617599772882,0.189,phoneme,2,5000,5,2
hgb_lr0.3_ln63_l20.0,gbdt,0.9398985137533274,0.9256498005005231,0.184,phoneme,2,5000,5,2
hgb_lr0.3_ln63_l21.0,gbdt,0.9429224588386079,0.9261404488661086,0.189,phoneme,2,5000,5,2
knn1_std,knn,0.8306837227644681,0.8244759474296506,0.039,phoneme,2,5000,5,2
knn1_quant,knn,0.8451795573301784,0.8337828371818886,0.073,phoneme,2,5000,5,2
knn5_std,knn,0.9115800305629498,0.9074418087952576,0.054,phoneme,2,5000,5,2
knn5_quant,knn,0.9135441314206841,0.9106958257858859,0.094,phoneme,2,5000,5,2
knn15_std,knn,0.915053793256433,0.903894637120789,0.085,phoneme,2,5000,5,2
knn15_quant,knn,0.9164818101153503,0.9042741952903929,0.103,phoneme,2,5000,5,2
knn31_std,knn,0.9071789041703638,0.8948531295033959,0.096,phoneme,2,5000,5,2
knn31_quant,knn,0.9111117272996154,0.8980593159929766,0.125,phoneme,2,5000,5,2
svc_C0.1,svm,0.8717973602484472,0.8683180018576749,1.164,phoneme,2,5000,5,2
svc_C1,svm,0.90344942324756,0.9028269369038545,1.242,phoneme,2,5000,5,2
svc_C10,svm,0.9141741841664203,0.9121955434316378,1.009,phoneme,2,5000,5,2
"mlp_(64,)_a0.0001",mlp,0.9096729271418712,0.9084246484458173,3.553,phoneme,2,5000,5,2
"mlp_(64,)_a0.01",mlp,0.9095435275559499,0.9083320732824991,4.063,phoneme,2,5000,5,2
"mlp_(128, 64)_a0.0001",mlp,0.9327954007690032,0.9179876628165684,8.705,phoneme,2,5000,5,2
"mlp_(128, 64)_a0.01",mlp,0.9335748792270531,0.918570886345472,8.407,phoneme,2,5000,5,2
gaussiannb,nb,0.8136676772158138,0.803401211500304,0.019,phoneme,2,5000,5,2
dt_d3,tree,0.8412636793847973,0.8388821857613227,0.025,phoneme,2,5000,5,2
dt_d6,tree,0.8764465025140491,0.8881938894220532,0.034,phoneme,2,5000,5,2
dt_dNone,tree,0.7994059942817706,0.837887002755654,0.045,phoneme,2,5000,5,2
logreg_C0.01_std,linear,0.8179723443312535,0.8108164848472434,0.035,ring,0,5000,20,2
logreg_C0.01_quant,linear,0.8095082042761061,0.803834721407925,0.157,ring,0,5000,20,2
logreg_C0.1_std,linear,0.8175524656352329,0.8102429919941422,0.039,ring,0,5000,20,2
logreg_C0.1_quant,linear,0.808973114962275,0.8032970718581425,0.146,ring,0,5000,20,2
logreg_C1_std,linear,0.8174398152533737,0.81018154633131,0.028,ring,0,5000,20,2
logreg_C1_quant,linear,0.8089167897713454,0.8032509876110182,0.164,ring,0,5000,20,2
logreg_C10_std,linear,0.8174372550174225,0.8101815463313099,0.031,ring,0,5000,20,2
logreg_C10_quant,linear,0.8089091090634912,0.8032535478469696,0.171,ring,0,5000,20,2
logreg_C100_std,linear,0.8174372550174225,0.8101841065672613,0.034,ring,0,5000,20,2
logreg_C100_quant,linear,0.8089091090634912,0.8032509876110182,0.15,ring,0,5000,20,2
rf_dNone_fsqrt,rf,0.9873793168778434,0.9936365335429314,5.052,ring,0,5000,20,2
rf_dNone_f0.3,rf,0.9860467140651682,0.9920248650115595,7.212,ring,0,5000,20,2
rf_dNone_f0.7,rf,0.9824534229074552,0.9893634997401359,14.649,ring,0,5000,20,2
rf_d4_fsqrt,rf,0.9628368950482477,0.9703665489811542,2.065,ring,0,5000,20,2
rf_d4_f0.3,rf,0.9547529500318749,0.9639992421701585,2.522,ring,0,5000,20,2
rf_d4_f0.7,rf,0.9484598900634684,0.9575000832076683,4.098,ring,0,5000,20,2
rf_d8_fsqrt,rf,0.9740673700488236,0.9828976238450136,3.227,ring,0,5000,20,2
rf_d8_f0.3,rf,0.971074454221701,0.9806996612807837,3.664,ring,0,5000,20,2
rf_d8_f0.7,rf,0.9670740855477241,0.9760745950346784,7.456,ring,0,5000,20,2
rf_d16_fsqrt,rf,0.9840138867198001,0.9914641733382149,4.336,ring,0,5000,20,2
rf_d16_f0.3,rf,0.9826083171825115,0.9898614656326727,4.631,ring,0,5000,20,2
rf_d16_f0.7,rf,0.9786245900422182,0.9859609461607982,11.156,ring,0,5000,20,2
et_dNone_fsqrt,et,0.9951214703947115,0.9974423242846061,1.286,ring,0,5000,20,2
et_dNone_f0.5,et,0.9930630406898301,0.9962774169267439,2.1,ring,0,5000,20,2
et_d8_fsqrt,et,0.9942932340644514,0.9964745550949975,0.716,ring,0,5000,20,2
et_d8_f0.5,et,0.9882049929721524,0.9926572432915418,1.088,ring,0,5000,20,2
hgb_lr0.03_ln15_l20.0,gbdt,0.9935456451666586,0.9950561843779523,1.211,ring,0,5000,20,2
hgb_lr0.03_ln15_l21.0,gbdt,0.993622452245199,0.995476063073973,1.058,ring,0,5000,20,2
hgb_lr0.03_ln31_l20.0,gbdt,0.9929619113697519,0.9956271169951023,1.662,ring,0,5000,20,2
hgb_lr0.03_ln31_l21.0,gbdt,0.9928364598081358,0.9953326898606976,1.589,ring,0,5000,20,2
hgb_lr0.03_ln63_l20.0,gbdt,0.9925932373927581,0.9951893166474223,2.4,ring,0,5000,20,2
hgb_lr0.03_ln63_l21.0,gbdt,0.9932716999198646,0.9952686839619138,2.236,ring,0,5000,20,2
hgb_lr0.1_ln15_l20.0,gbdt,0.994490372232705,0.9960137126237554,0.741,ring,0,5000,20,2
hgb_lr0.1_ln15_l21.0,gbdt,0.9950869072093684,0.9958140142195505,0.85,ring,0,5000,20,2
hgb_lr0.1_ln31_l20.0,gbdt,0.993630132953053,0.9959701886125826,1.261,ring,0,5000,20,2
hgb_lr0.1_ln31_l21.0,gbdt,0.9941498608511761,0.9961135618258579,1.058,ring,0,5000,20,2
hgb_lr0.1_ln63_l20.0,gbdt,0.9927366106060335,0.9954427800066054,1.195,ring,0,5000,20,2
hgb_lr0.1_ln63_l21.0,gbdt,0.9933638684141131,0.9959369055452151,1.373,ring,0,5000,20,2
hgb_lr0.3_ln15_l20.0,gbdt,0.994521095064121,0.9953608524561623,0.472,ring,0,5000,20,2
hgb_lr0.3_ln15_l21.0,gbdt,0.9943444387834783,0.9950357024903415,0.389,ring,0,5000,20,2
hgb_lr0.3_ln31_l20.0,gbdt,0.9941114573119059,0.9956066351074916,0.452,ring,0,5000,20,2
hgb_lr0.3_ln31_l21.0,gbdt,0.9940704935366843,0.9948872088051635,0.505,ring,0,5000,20,2
hgb_lr0.3_ln63_l20.0,gbdt,0.9930054353809247,0.9952046780631303,0.442,ring,0,5000,20,2
hgb_lr0.3_ln63_l21.0,gbdt,0.9942522702892299,0.9956808819500805,0.819,ring,0,5000,20,2
knn1_std,knn,0.7181705065938877,0.7133239799379911,0.085,ring,0,5000,20,2
knn1_quant,knn,0.6745671281065263,0.6818215566746632,0.196,ring,0,5000,20,2
knn5_std,knn,0.8585559245140032,0.8553889126421891,0.13,ring,0,5000,20,2
knn5_quant,knn,0.8432418731710315,0.8338176446341294,0.252,ring,0,5000,20,2
knn15_std,knn,0.9311053306672743,0.928095773306468,0.129,ring,0,5000,20,2
knn15_quant,knn,0.9308377860103587,0.9301516427753982,0.243,ring,0,5000,20,2
knn31_std,knn,0.9604725171471803,0.9572824631518041,0.141,ring,0,5000,20,2
knn31_quant,knn,0.9619625744708632,0.962906021418934,0.265,ring,0,5000,20,2
svc_C0.1,svm,0.9973783183858224,0.9976369022169083,1.057,ring,0,5000,20,2
svc_C1,svm,0.9971914211613743,0.9973373546106009,0.572,ring,0,5000,20,2
svc_C10,svm,0.9951662745238601,0.9955989543996374,0.5,ring,0,5000,20,2
"mlp_(64,)_a0.0001",mlp,0.9935123620992911,0.994349559255381,4.783,ring,0,5000,20,2
"mlp_(64,)_a0.01",mlp,0.9934713983240696,0.9944519686934348,4.235,ring,0,5000,20,2
"mlp_(128, 64)_a0.0001",mlp,0.9940730537726357,0.9944417277496294,3.268,ring,0,5000,20,2
"mlp_(128, 64)_a0.01",mlp,0.9943188364239648,0.9945031734124617,3.445,ring,0,5000,20,2
gaussiannb,nb,0.9973322341386982,0.9976292215090543,0.016,ring,0,5000,20,2
dt_d3,tree,0.7258908981051693,0.7041058503951725,0.045,ring,0,5000,20,2
dt_d6,tree,0.8204301708445452,0.804331407182486,0.065,ring,0,5000,20,2
dt_dNone,tree,0.8452862215781807,0.871011472417298,0.199,ring,0,5000,20,2
logreg_C0.01_std,linear,0.8039678536773948,0.8032330659593588,0.037,ring,1,5000,20,2
logreg_C0.01_quant,linear,0.790754475932502,0.7906520664944482,0.131,ring,1,5000,20,2
logreg_C0.1_std,linear,0.8037451131496278,0.8027722234881167,0.048,ring,1,5000,20,2
logreg_C0.1_quant,linear,0.7905010125733188,0.7904242054947783,0.163,ring,1,5000,20,2
logreg_C1_std,linear,0.8036683060710875,0.8026646935781602,0.018,ring,1,5000,20,2
logreg_C1_quant,linear,0.7903832417195569,0.7903832417195569,0.29,ring,1,5000,20,2
